Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,16.0,16.799999237060547,15.9375,16.600000381469727,5.900274276733398,830820
2000-01-04,16.0,16.712499618530273,15.600000381469727,15.862500190734863,5.638138294219971,348728
2000-01-05,15.737500190734863,17.125,15.0,16.5,5.864730358123779,659420
2000-01-06,17.125,17.825000762939453,17.125,17.825000762939453,6.335687160491943,139700
2000-01-07,19.25,19.25,18.512500762939453,19.25,6.842185974121094,890180
2000-01-10,20.787500381469727,20.787500381469727,19.375,19.6875,6.997690200805664,1191392
2000-01-11,20.0,20.0,18.149999618530273,18.587499618530273,6.606708526611328,724084
2000-01-12,19.287500381469727,19.9375,18.3125,18.637500762939453,6.624480247497559,294780
2000-01-13,18.75,19.225000381469727,17.924999237060547,18.049999237060547,6.415657997131348,527468
2000-01-14,17.774999618530273,18.237499237060547,17.5,17.924999237060547,6.371226787567139,148564
2000-01-17,17.524999618530273,18.600000381469727,17.5,17.762500762939453,6.31347131729126,906692
2000-01-18,18.112499237060547,18.25,17.524999618530273,17.662500381469727,6.277928829193115,343444
2000-01-19,18.625,19.075000762939453,18.5,19.075000762939453,6.779983997344971,181000
2000-01-20,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,7.322025299072266,271096
2000-01-21,22.200000762939453,22.200000762939453,19.875,21.212499618530273,7.539731979370117,1886484
2000-01-24,21.412500381469727,21.475000381469727,19.524999618530273,19.674999237060547,6.993248462677002,727660
2000-01-25,20.700000762939453,20.700000762939453,19.512500762939453,20.274999618530273,7.206509113311768,999252
2000-01-26,20.274999618530273,20.274999618530273,20.274999618530273,20.274999618530273,7.206509113311768,0
2000-01-27,21.899999618530273,21.899999618530273,20.024999618530273,20.274999618530273,7.206509113311768,978980
2000-01-28,21.0,21.0,19.5,19.950000762939453,7.0909929275512695,333164
2000-01-31,20.0,20.0,18.362499237060547,18.387500762939453,6.535621166229248,497116
2000-02-01,17.975000381469727,18.25,17.25,17.600000381469727,6.255712032318115,886004
2000-02-02,18.25,18.987499237060547,17.975000381469727,18.537500381469727,6.5889363288879395,444884
2000-02-03,19.962499618530273,20.024999618530273,19.25,19.325000762939453,6.868843078613281,1277212
2000-02-04,20.0,20.0,19.149999618530273,19.475000381469727,6.922159671783447,833452
2000-02-07,19.75,20.5,18.774999618530273,19.212499618530273,6.828855514526367,769764
2000-02-08,18.875,19.0,18.0625,18.1875,6.464529991149902,748440
2000-02-09,18.375,19.0,18.137500762939453,18.237499237060547,6.482304096221924,321568
2000-02-10,18.299999237060547,18.5,17.625,17.799999237060547,6.326798439025879,435100
2000-02-11,18.424999237060547,18.450000762939453,17.262500762939453,17.450000762939453,6.202396869659424,329668
2000-02-14,17.950000762939453,18.0,16.5,16.875,5.998018264770508,607348
