Price,Close,High,Low,Open,Volume
Ticker,KALYANIFRG.NS,KALYANIFRG.NS,KALYANIFRG.NS,KALYANIFRG.NS,KALYANIFRG.NS
Date,,,,,
2007-12-20,230.5943145751953,254.88265008017368,219.29838399755204,235.76644627325078,22416
2007-12-24,219.09149169921875,233.94586356119294,211.5194961871526,233.94586356119294,1730
2007-12-26,220.20864868164062,224.8428829859585,216.8157257844858,224.8428829859585,722
2007-12-27,228.77371215820312,231.67010556459613,218.47081693935806,219.2983579126132,1246
2007-12-28,222.6913299560547,233.36660580918132,216.81578270214717,231.7115234984779,260
2007-12-31,225.132568359375,235.02169558161984,224.26366022048936,235.02169558161984,500
2008-01-01,223.43609619140625,233.15970408121743,223.43609619140625,233.15970408121743,170
2008-01-02,225.96011352539062,253.97238806826653,223.43612297874824,253.97238806826653,889
2008-01-03,224.967041015625,235.84920084584823,224.26362606745568,235.02165979024875,270
2008-01-04,225.7532196044922,235.84923191458657,223.4361144453978,235.84923191458657,665
2008-01-07,227.49102783203125,235.84919742320176,220.12591759498832,235.80783047284163,463
2008-01-08,225.71177673339844,235.76639345081526,219.7121053078544,235.76639345081526,206
2008-01-09,211.0643768310547,235.02169105191237,198.65125934591848,235.02169105191237,698
2008-01-10,211.6436309814453,231.71150214977396,198.73398509647657,231.71150214977396,1318
2008-01-11,205.3129425048828,223.35332755218295,190.3344442338323,222.52578649029672,485
2008-01-14,219.2570343017578,219.2570343017578,207.71282534132575,207.71282534132575,75
2008-01-15,211.22987365722656,246.6072570023644,208.5403649818652,244.0832666549996,273
2008-01-16,207.00941467285156,211.8505354758467,202.83034194594953,211.02299432164418,241
2008-01-17,208.5403289794922,222.19475528172083,191.5757387252081,191.5757387252081,129
2008-01-18,205.23019409179688,219.29839288034748,205.23019409179688,219.29839288034748,311
2008-01-21,187.85182189941406,219.29838239358912,175.4387059148713,175.4387059148713,203
2008-01-22,173.99049377441406,182.05901845598618,150.61246072267946,166.33573958933283,189
2008-01-23,173.7836151123047,198.60984584263392,173.7836151123047,196.127222769601,285
2008-01-24,179.57640075683594,198.6098441550259,166.3357444798342,198.44433847701816,167
2008-01-25,206.76113891601562,206.88526502412032,179.57641004093642,182.05903322122586,290
2008-01-28,186.90016174316406,201.92002759756468,167.99084263240013,167.99084263240013,172
2008-01-29,202.74754333496094,223.43606816505897,151.52276090654752,151.52276090654752,231
2008-01-30,182.14181518554688,182.14181518554688,182.14181518554688,182.14181518554688,100
2008-01-31,182.05902099609375,182.14178014745596,181.23147999156606,182.14178014745596,156
2008-02-01,170.6389617919922,197.78231072681785,166.50125654666127,166.50125654666127,20
2008-02-04,180.03155517578125,180.03155517578125,173.7836178192073,173.94912350119935,200
2008-02-05,190.8309326171875,191.12056434979323,176.0593228088717,176.0593228088717,32
2008-02-06,194.0583953857422,194.0583953857422,177.92134331741823,177.92134331741823,177
2008-02-07,179.2454071044922,194.4721582760471,179.2454071044922,184.541665087483,155
2008-02-08,179.2454071044922,179.2454071044922,179.2454071044922,179.2454071044922,0
2008-02-11,182.05902099609375,182.05902099609375,159.71541387384588,178.74885697798294,85
2008-02-12,173.8664093017578,177.87997650224395,165.54961780571224,165.54961780571224,57
2008-02-13,161.3705291748047,173.61814109403997,158.22587018337887,158.22587018337887,154
