Price,Close,High,Low,Open,Volume
Ticker,MOLDTKPAC.NS,MOLDTKPAC.NS,MOLDTKPAC.NS,MOLDTKPAC.NS,MOLDTKPAC.NS
Date,,,,,
2015-02-23,105.66486358642578,108.79889782416363,102.35671410666255,107.10129427377565,14170
2015-02-24,105.81720733642578,107.90656335498967,100.59381060356327,106.644241307752,27682
2015-02-25,101.57320404052734,106.64424335785237,100.63734134577972,106.64424335785237,12642
2015-02-26,97.08979034423828,101.48614650746613,96.63274454182053,100.98557189658452,11063
2015-02-27,98.30859375,104.46784054560126,97.50331739679761,101.76908757469783,79403
2015-03-02,98.09095001220703,100.11501307551828,96.30628873448931,100.07148426241879,25997
2015-03-03,98.5479965209961,100.09324933697954,96.63275547765146,96.63275547765146,29792
2015-03-04,98.0691909790039,102.1608461429133,96.67628894286244,96.67628894286244,50176
2015-03-05,97.78624725341797,99.8973677755358,96.63274717065096,99.8973677755358,42473
2015-03-09,98.24330139160156,99.67973217232452,96.63275535753507,99.67973217232452,32051
2015-03-10,97.85155487060547,98.59153137063278,95.78396285380798,98.24330752864664,31572
2015-03-11,95.37042236328125,99.61442769216885,94.0210493617596,97.85153769715289,76948
2015-03-12,104.55164337158203,109.33993214407634,96.42472937751802,96.42472937751802,176778
2015-03-13,99.76337432861328,108.06600246446892,99.28015304940836,105.8695384236907,93980
2015-03-16,96.68831634521484,102.31126566038117,95.76580364827656,98.02816231995799,39553
2015-03-17,95.54615020751953,99.71942851653303,94.88720975134602,95.10685207136969,50703
2015-03-18,95.65596008300781,98.26975003668953,94.49184036263414,96.86401636141429,21211
2015-03-19,97.10562896728516,98.84082944526938,94.46987414522935,94.46987414522935,27257
2015-03-20,96.40277862548828,98.84084980764213,94.0086305137043,96.64438587875658,33603
2015-03-23,95.37042236328125,100.99336377099105,94.93113101474854,98.62118778969418,37791
2015-03-24,91.8341293334961,97.74261510949923,90.93357489126015,97.08367464514522,28201
2015-03-25,90.36249542236328,93.54736650886645,88.38568074744448,92.31735193792103,22955
2015-03-26,92.36129760742188,93.41560667318151,89.61572399726974,89.74750672594324,32263
2015-03-27,89.6156997680664,93.54736410965609,88.5174679217109,93.54736410965609,88602
2015-03-30,92.9323501586914,94.44791518124565,89.6156965788587,89.83533889148251,31123
2015-03-31,93.10807037353516,94.44791616145487,90.93357164249088,93.503431938802,20609
2015-04-01,93.85485076904297,95.08486501964293,92.77858408223695,94.4259314649839,18851
2015-04-06,98.51136779785156,99.58763468789628,93.39361221770467,97.50099562532601,51108
2015-04-07,103.25572204589844,105.12271871348611,95.87560849102502,95.87560849102502,73191
2015-04-08,106.04524230957031,109.16421863525298,101.93785865865523,103.23376793580721,107492
2015-04-09,104.9469985961914,108.81277458001851,103.27768608617401,106.30880918901771,27642
2015-04-10,102.00375366210938,104.9909405532067,101.89392912610182,104.55164915722784,23693
2015-04-13,100.31249237060547,104.11237469827302,96.64439275953406,102.17948279425086,39978
2015-04-15,100.11479187011719,101.05926938352079,98.8188825895998,100.99337466192732,22689
2015-04-16,99.49977111816406,102.33321011885384,98.88476052709528,99.28012881652921,21211
2015-04-17,100.6199722290039,101.01533378788626,98.40154372119292,98.84083509195678,36241
2015-04-20,98.9067611694336,102.09163305233965,97.52299190057806,99.28016468881857,30024
2015-04-21,97.28135681152344,100.57605254613763,95.80972820943896,97.96226221620944,77166
2015-04-22,94.07452392578125,98.4015569954095,93.1739761568303,96.20509309723971,29609
2015-04-23,95.89757537841797,100.15871302184101,95.32649458871843,100.15871302184101,23557
2015-04-24,92.75663757324219,95.74382430737757,92.29538129429856,95.69989449528283,22975
2015-04-27,87.9244155883789,92.75663400019975,86.10134870082642,91.81214982459625,18906
2015-04-28,89.04462432861328,91.37287085531514,85.66206895737733,88.29782419858337,35595
2015-04-29,90.53821563720703,99.28014091081968,89.1764048593626,94.3161325156684,14991
2015-04-30,89.13247680664062,92.22949510547386,86.36493887703898,92.22949510547386,22550
2015-05-04,88.93478393554688,90.93356323134513,88.47352769405884,90.93356323134513,19655
2015-05-05,88.58335876464844,91.59251736023545,87.11173020222202,89.17640452074147,28717
2015-05-06,86.211181640625,91.15322506077158,83.75113901019846,91.15322506077158,49518
2015-05-07,81.07144927978516,86.49671359395548,79.7975049729606,84.34417979312842,59842
2015-05-08,87.11172485351562,90.03302363948971,80.03911277783459,83.46559765863938,25926
2015-05-11,87.8804931640625,90.05499196954439,86.97993872317268,88.95676011327977,13286
2015-05-12,83.59738159179688,89.5717614596097,83.02630081592982,87.90244894154064,17478
2015-05-13,86.34296417236328,87.85852241367866,81.3130615255143,84.43203763049102,40969
2015-05-14,86.43083190917969,86.97994789521633,83.55346927086724,86.54065645599742,16733
2015-05-15,90.23070526123047,90.93357554479633,86.54064808159966,86.54064808159966,43395
2015-05-18,92.36129760742188,93.13006280694056,90.58216666382523,90.58216666382523,64407
2015-05-19,89.35211181640625,94.14040029103829,86.78225171615819,92.51501759333472,88369
2015-05-20,86.49671173095703,92.38323219736837,84.05864095202567,92.16358988963674,62468
2015-05-21,86.87013244628906,88.73712280048454,85.77190044450859,87.441213357137,13751
2015-05-22,84.95919799804688,87.83656720735355,84.38811713778793,86.23314916663644,12446
2015-05-25,83.04828643798828,85.33261011130577,81.75237022961139,85.33261011130577,18519
2015-05-26,83.00433349609375,84.14649501459589,80.3905436452352,83.02629840022072,34749
2015-05-27,79.88536834716797,81.70842864280358,78.19409074597556,81.33503197045376,38730
2015-05-28,78.54552459716797,83.20202428984139,74.74564280735541,83.20202428984139,44069
2015-05-29,80.78589630126953,82.30145427547335,78.21603654083266,79.02872440819787,20883
2015-06-01,88.42960357666016,89.9231969185672,81.40092148457012,82.12574987582084,69485
2015-06-02,86.73834228515625,91.7462809825461,85.66207520203643,90.40643498206526,44309
2015-06-03,82.63094329833984,87.81460076619318,79.64375634917813,86.91405304952927,27440
2015-06-04,83.18006896972656,83.61936717367603,81.75237005104766,83.48757771249119,11079
2015-06-05,82.56504821777344,83.90488722364553,81.70842364203799,82.30146934891609,8248
2015-06-08,80.4784164428711,83.13613653727731,80.0171533806567,82.82862782913439,15159
2015-06-09,80.65412902832031,82.52112594240761,79.95125872856312,80.50038142216368,12724
2015-06-10,80.72002410888672,83.46560384878609,79.11660608062961,82.16968778225501,20230
2015-06-11,80.1489486694336,83.42167967063874,79.51197304704266,82.58702661236924,11391
2015-06-12,79.79752349853516,81.68647886528088,79.07268817861623,79.51197965357669,7332
2015-06-15,80.08304595947266,86.07939137913074,79.07267372730337,86.07939137913074,13324
2015-06-16,79.66572570800781,81.64254051281483,78.47963412590285,80.91771201667993,16691
