Price,Close,High,Low,Open,Volume
Ticker,ASHIANA.NS,ASHIANA.NS,ASHIANA.NS,ASHIANA.NS,ASHIANA.NS
Date,,,,,
2011-06-29,26.105623245239258,28.006744319963076,20.689749504507777,25.00204576656348,758510
2011-06-30,25.799585342407227,26.272547045283595,24.48271210170096,25.781037408452466,34035
2011-07-01,27.23702049255371,27.450314660372747,25.215339887050536,25.215339887050536,70425
2011-07-04,27.153553009033203,27.821262676490814,25.604835982622085,26.346735613130544,32655
2011-07-05,27.988189697265625,30.195344127369466,26.89388644842082,27.969641764851396,271095
2011-07-06,27.719249725341797,28.748636969968924,27.264835998398443,27.821261583840894,15855
2011-07-07,27.552326202392578,28.359143693391477,26.522940564836194,27.821265955668363,10445
2011-07-08,27.552326202392578,27.821265955668363,25.781039078054633,27.72852804871711,14505
2011-07-11,28.359140396118164,28.359140396118164,27.26483711274894,27.26483711274894,3950
2011-07-12,26.8011474609375,28.33131644607361,26.708409571480864,27.079361129307415,10295
2011-07-13,27.89545440673828,28.19221427774161,27.107184893867963,27.63578863519619,6050
2011-07-14,27.65433692932129,27.728526898037863,26.179809753354565,27.63578899493505,9285
2011-07-15,27.42249298095703,28.544616403448753,25.80885817442043,28.544616403448753,10575
2011-07-18,27.264841079711914,27.29266298325903,26.522941340073857,26.912439145590962,615
2011-07-19,27.264841079711914,27.635790949530943,26.893891209892885,27.635790949530943,1410
2011-07-20,27.48740577697754,27.63578569670207,26.33746051469835,27.264835897390746,7545
2011-07-21,26.921709060668945,28.377688186044594,26.893887161310115,27.81198861421269,40515
2011-07-22,27.45030975341797,28.470422956494982,25.122597494093487,28.470422956494982,7075
2011-07-25,27.56159782409668,28.182939448308296,27.07936393288617,27.07936393288617,6635
2011-07-26,28.192214965820312,28.934116430264353,27.079365422396855,27.543053174363727,16200
2011-07-27,28.609533309936523,28.748639275244624,26.903162321125418,26.903162321125418,25675
2011-07-28,28.173662185668945,28.498243909987025,28.05310416917668,28.05310416917668,11850
2011-07-29,28.359140396118164,28.377688329117568,27.86763078460351,27.86763078460351,9375
