Price,Close,High,Low,Open,Volume
Ticker,RSWM.NS,RSWM.NS,RSWM.NS,RSWM.NS,RSWM.NS
Date,,,,,
2002-07-01,6.9155120849609375,6.931631786225938,6.609230084649246,6.609230084649246,12949
2002-07-02,6.818791389465332,6.996112431445982,6.770431803132165,6.93163218338956,18568
2002-07-03,6.722071170806885,6.963872457733975,6.673711105328392,6.770431716052691,18646
2002-07-04,8.076154708862305,8.076154708862305,6.899389978031273,7.060590304054828,141452
2002-07-05,9.01112174987793,9.704284739975941,8.704840227839009,8.704840227839009,260196
2002-07-08,9.027241706848145,9.333523221282286,8.591998746728413,9.027241706848145,88652
2002-07-09,9.123964309692383,10.639252112712187,8.866043267337684,9.430245907314148,47893
2002-07-10,8.511396408081055,9.34963981199542,8.463035879554893,8.833798012520209,34742
2002-07-11,8.060035705566406,8.704839022588258,7.995555469817666,8.704839022588258,30800
2002-07-12,8.366316795349121,8.543637795220866,7.931074864500882,7.931074864500882,21550
2002-07-15,7.624794960021973,8.382438162016483,7.576434418781471,8.382438162016483,21032
2002-07-16,7.769874572753906,8.027795505397776,7.689274161360895,8.011675806932942,12369
2002-07-17,7.415231704711914,7.721513136282096,7.254031380519272,7.447472057410735,25849
2002-07-18,7.399113178253174,7.65703461805487,7.302393058123891,7.431354017908369,12057
2002-07-19,7.657034397125244,7.737634814752244,7.576433979498246,7.592554158977094,5604
2002-07-22,7.14119291305542,7.382994196440365,7.108953029797811,7.108953029797811,11860
2002-07-23,7.25403356552124,7.4152339382693695,7.25403356552124,7.382994055626663,6865
2002-07-24,6.899392127990723,7.254033723381915,6.883271466667607,7.125072750702774,7458
2002-07-25,6.947751998901367,7.157313393741027,6.915512116457238,7.092832669318181,10064
2002-07-26,6.415789604187012,6.883271514159686,6.254589226818651,6.851031630592939,17576
2002-07-29,5.754866123199463,6.383549331780252,5.6581459986234055,6.383549331780252,4174
2002-07-30,6.02890682220459,6.254588375282786,5.883826166488068,6.2384681958104515,161188
2002-07-31,6.045027256011963,6.109507491729449,5.899946125938586,6.045027256011963,8638
2002-08-01,6.093386173248291,6.286827339220551,6.093386173248291,6.2062269333599716,4369
2002-08-02,6.109506607055664,6.109506607055663,5.819344868692374,5.835465045229306,780
2002-08-05,6.206228256225586,6.206228256225586,6.0450278899115375,6.1256278331849225,3042
2002-08-06,6.109506607055664,6.238467059816797,6.061146077444869,6.190107009973161,1717
2002-08-07,6.17398738861084,6.2062272648166035,6.06114662247266,6.157866730857155,6447
2002-08-08,6.093386173248291,6.2707071620949995,5.964425715778236,6.2707071620949995,3276
2002-08-09,6.012787818908691,6.028907520480786,5.819346602370542,5.851586965049334,4993
2002-08-12,5.980546951293945,6.173987656214581,5.899946057867986,6.125627120159005,12849
2002-08-13,5.99666690826416,6.173987921897413,5.964426549506389,6.125627383760756,7959
2002-08-14,5.99666690826416,6.383548814521192,5.932186670515862,6.383548814521192,2574
2002-08-15,5.99666690826416,5.99666690826416,5.99666690826416,5.99666690826416,0
2002-08-16,5.819345474243164,5.964426118638064,5.803225775796005,5.851585830671902,14708
2002-08-19,5.819345474243164,5.964426118638064,5.770985419367268,5.803225775796005,5617
2002-08-20,5.803225994110107,5.964426343016434,5.803225994110108,5.964426343016434,858
2002-08-21,6.045027256011963,6.045027256011963,6.045027256011963,6.045027256011963,156
2002-08-22,5.529185771942139,6.125628167352781,5.513065110733851,5.8999470664809275,8628
2002-08-23,5.319624900817871,5.5130651607970504,5.013343369727116,5.013343369727116,2320
2002-08-26,5.416344165802002,5.73874582699167,5.335743750504585,5.73874582699167,2822
2002-08-27,5.319624900817871,5.5130651607970504,5.319624900817871,5.5130651607970504,2340
2002-08-28,4.86826229095459,5.3196244593381445,4.852141630937778,5.3196244593381445,10782
2002-08-29,5.334372043609619,5.455215198765517,4.971841550555335,5.0408953692653276,8199
2002-08-30,5.248054504394531,5.2653174427142515,5.179001209735994,5.24805450439453,21400
2002-09-02,5.351635932922363,5.524268952337922,5.24805571023836,5.524268952337922,3900
2002-09-03,5.489741802215576,5.524268195853363,5.351635200077895,5.351635200077895,2340
2002-09-04,5.455214977264404,5.507005339194026,5.403425129128056,5.472478431240945,1248
2002-09-05,5.403425216674805,5.455215065650257,5.179001852723472,5.455215065650257,1827
2002-09-06,5.64511251449585,6.197539501077358,5.282582513280272,5.3688992781017575,36034
2002-09-09,5.455214977264404,5.455214977264404,5.420688583104597,5.420688583104597,624
2002-09-10,5.455214977264404,5.455214977264404,5.455214977264404,5.455214977264404,0
2002-09-11,5.541532039642334,5.6105853455718995,5.437952337644638,5.437952337644638,1716
2002-09-12,5.593322277069092,5.679638522170567,5.541531913456258,5.610585217813412,3151
2002-09-13,5.6105852127075195,5.869535489156158,5.541531908413207,5.541531908413207,5604
2002-09-16,5.576058864593506,5.869535538773523,5.368898949959369,5.524268500590001,11659
2002-09-17,5.50700569152832,5.8695356792637154,5.472478781366232,5.524268632816058,5737
2002-09-18,5.50700569152832,6.042168688694237,5.43795238499745,5.714165611120931,5313
2002-09-19,5.472479343414307,5.489742800268385,5.023632547968427,5.023632547968427,1359
2002-09-20,5.593322277069092,5.593322277069091,5.593322277069091,5.593322277069091,1
2002-09-23,5.52426815032959,5.52426815032959,5.507005210549588,5.507005210549588,2332
2002-09-24,5.403425216674805,5.42068867093105,4.902788126003405,4.902788126003405,937
2002-09-25,5.679638862609863,5.679638862609863,5.679638862609863,5.679638862609863,7
2002-09-26,5.472479343414307,5.8350093683831545,5.420689486645431,5.8350093683831545,1076
2002-09-27,5.593322277069092,5.593322277069091,5.593322277069091,5.593322277069091,624
2002-09-30,5.55879545211792,5.990378699439062,5.5242680319182185,5.5242680319182185,3108
2002-10-01,5.317107677459717,5.541531008416079,5.075421408578407,5.541531008416079,4454
2002-10-02,5.317107677459717,5.317107677459717,5.317107677459717,5.317107677459717,0
2002-10-03,5.19626522064209,5.265318529554256,5.179002278759041,5.179002278759041,13029
2002-10-04,5.351635932922363,5.351635932922363,5.351635932922363,5.351635932922363,1014
2002-10-07,5.386162281036377,5.386162281036377,5.386162281036377,5.386162281036377,312
2002-10-08,5.679638862609863,6.042168860663405,5.507005848265948,5.507005848265948,7645
2002-10-09,5.783218860626221,5.817745256654555,5.5242685783438645,5.73142900968707,7823
2002-10-10,5.52426815032959,5.52426815032959,5.52426815032959,5.52426815032959,117
2002-10-11,5.783218860626221,5.783218860626221,5.783218860626221,5.783218860626221,3120
2002-10-14,5.662374496459961,5.696901398919491,5.610584142770666,5.696901398919491,841
2002-10-15,5.662374496459961,5.662374496459961,5.662374496459961,5.662374496459961,0
2002-10-16,5.437951564788818,5.558795218335919,5.437951564788818,5.558795218335919,315
2002-10-17,5.472479343414307,5.558796627684697,5.403426029791353,5.558796627684697,3
2002-10-18,5.55879545211792,5.731428442770427,5.455214732898566,5.731428442770427,1407
2002-10-21,5.282582759857178,5.489742696822421,5.196265477213306,5.196265477213306,3663
2002-10-22,5.52426815032959,5.696902172268967,4.52299503618595,4.52299503618595,1045
2002-10-23,5.19626522064209,5.19626522064209,5.19626522064209,5.19626522064209,102
2002-10-24,5.265318393707275,5.351635669862123,5.265318393707275,5.351635669862123,156
2002-10-25,5.351635932922363,5.351635932922363,5.109949089188579,5.109949089188579,951
2002-10-28,5.351635932922363,5.351635932922363,5.351635932922363,5.351635932922363,780
2002-10-29,5.6105852127075195,5.6105852127075195,5.524268453891307,5.6105852127075195,592
2002-10-30,5.127211570739746,5.576058819507789,4.8337348989326605,5.5415319104512895,9830
2002-10-31,5.52426815032959,5.52426815032959,5.12721128711083,5.36889860955,822
2002-11-01,5.420688629150391,5.52426832630294,5.265318055835011,5.2825820237514725,2329
2002-11-04,5.52426815032959,5.52426815032959,5.52426815032959,5.52426815032959,312
2002-11-05,5.64511251449585,5.64511251449585,5.64511251449585,5.64511251449585,312
2002-11-06,5.64511251449585,5.64511251449585,5.64511251449585,5.64511251449585,0
2002-11-07,5.403425216674805,5.403425216674805,5.403425216674805,5.403425216674805,468
2002-11-08,5.351635932922363,5.368899389001919,5.351635932922363,5.368899389001919,1092
2002-11-11,5.368898868560791,5.627849143272454,5.368898868560791,5.558795839441334,4759
2002-11-12,5.955852508544922,6.21480279632281,5.351635684189829,5.5070057540979,16128
2002-11-13,5.800482273101807,5.90406197422234,5.714165512972499,5.90406197422234,2994
2002-11-14,5.731428146362305,5.835007832638404,5.610584493982559,5.610584493982559,3980
2002-11-15,5.662374496459961,5.696901398919491,5.627848107793622,5.627848107793622,1994
2002-11-18,5.904062747955322,5.9213267187956,5.696903318565819,5.7314297188662815,2652
2002-11-19,5.904062747955322,5.904062747955322,5.904062747955322,5.904062747955322,0
2002-11-20,5.990379333496094,6.1284859461534165,5.869535662075958,5.869535662075958,7614
2002-11-21,5.97311544418335,6.111222572472387,5.904062136935486,5.904062136935486,1872
2002-11-22,5.955852508544922,6.04216875734424,5.869535745952293,6.04216875734424,468
2002-11-25,6.180275917053223,6.214802827782377,6.042168787929926,6.145749520117385,4751
2002-11-26,6.2320661544799805,6.387436234776029,6.214803211841912,6.318382922843712,6048
2002-11-27,5.990379333496094,6.421962626498553,5.765955959479618,5.765955959479618,2094
2002-11-28,6.111222743988037,6.111222743988038,6.076695832498428,6.111222743988038,2264
2002-11-29,6.059431076049805,6.301117328930795,5.938587435816138,5.938587435816138,1685
2002-12-02,6.5945963859558105,6.853546699504452,6.352910043195779,6.352910043195779,7199
2002-12-03,6.352908611297607,6.611858866480795,6.352908611297607,6.560068507168209,5466
2002-12-04,6.128485202789307,6.3183816437110165,6.111221749852813,6.214801953678536,1560
2002-12-05,6.163013458251953,6.180276916408042,5.696903684591335,5.696903684591335,934
