Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
1996-01-01,3.1320462226867676,3.1413957397564487,3.103997938965981,3.11334772352392,985500
1996-01-02,3.013620615005493,3.1226967093527143,2.9668732970894216,3.0666004093322927,7470000
1996-01-03,2.9170100688934326,2.9475513410442264,2.861537020451593,2.8796125382009836,15160500
1996-01-04,2.9718589782714844,2.99118125464583,2.885844675738622,2.9170094564310562,12397500
1996-01-05,2.9182562828063965,2.960640057676533,2.9107765099006175,2.971859315802882,5008500
1996-01-08,2.8285024166107178,2.938824728042039,2.8110501469136078,2.918256487930313,12645000
1996-01-09,2.8210222721099854,2.865899301866787,2.7954675197386374,2.828502044557649,8968500
1996-01-10,2.8116722106933594,2.8671455018198007,2.7923499389015816,2.821021455442047,2988000
1996-01-11,2.826631784439087,2.829125309425147,2.7985835069247904,2.8116730419165137,2227500
1996-01-12,2.8546807765960693,2.879612822839792,2.817283509695281,2.826632492060146,4806000
1996-01-15,2.8241395950317383,2.8671471622370226,2.82039984146888,2.854680871213704,2020500
1996-01-16,2.815412998199463,2.8428380328019864,2.8048175213966333,2.824139267158558,3082500
1996-01-17,2.8147895336151123,2.8297488124649646,2.8060638003051257,2.81541278117381,3078000
1996-01-18,2.77988600730896,2.803571025810977,2.742488201402588,2.8147902873364004,5148000
1996-01-19,2.659590482711792,2.7861188582843663,2.5960144035924695,2.779885846412681,16128000
1996-01-22,2.6408908367156982,2.6789118793593576,2.6059865667757904,2.6595898680089047,3946500
1996-01-23,2.477588653564453,2.6633298297526005,2.455773380641167,2.6408913091723516,7947000
1996-01-24,2.370382308959961,2.511869692214776,2.3279987932330357,2.4775886635492856,15763500
1996-01-25,2.346074104309082,2.368512625544035,2.3248820784244244,2.3703823685694783,8140500
1996-01-26,2.346074104309082,2.346074104309082,2.346074104309082,2.346074104309082,0
1996-01-29,2.477588653564453,2.527452210957182,2.3379710138507286,2.346074035856039,9639000
1996-01-30,2.63216495513916,2.70446701609949,2.490677605746469,2.4775880705888893,15669000
1996-01-31,2.533684730529785,2.6084803274802297,2.5018972304232125,2.632165341275904,9598500
1996-02-01,2.691378116607666,2.73002214625626,2.536801730525025,2.5336849572609186,12573000
1996-02-02,2.9999072551727295,3.0541340693772687,2.717555798711155,2.7418640569890855,28179000
1996-02-05,3.15323805809021,3.303451162433428,3.004270913976333,2.9999076457794653,18873000
1996-02-06,3.123319625854492,3.2404987295769194,3.036058813125896,3.2161904692227323,14112000
1996-02-07,3.0771965980529785,3.1413959235514572,2.993052009455794,3.0790660735950808,13968000
1996-02-08,3.4006845951080322,3.4006845951080322,3.0790650901513765,3.1164628811851567,21955500
1996-02-09,3.5128769874572754,3.588295278198516,3.4044239071911426,3.40068442251456,12181500
1996-02-12,3.402555227279663,3.5590016196027854,3.365781209083903,3.5590016196027854,14436000
1996-02-13,3.4835827350616455,3.5278359817919784,3.365780399674,3.4025544090262696,11718000
1996-02-14,3.592036008834839,3.6961255751165556,3.5403027157345965,3.5403027157345965,9598500
1996-02-15,3.6275634765625,3.727290308452494,3.5527684195170606,3.5920359582100283,16924500
1996-02-16,3.5197346210479736,3.640029717330292,3.4530420359541623,3.5403033997434874,12861000
1996-02-19,3.5184884071350098,3.5839336996196316,3.5153716334597513,3.520358150354205,5913000
1996-02-20,3.3639097213745117,3.5527675979750866,3.2909844238743418,3.5527675979750866,9823500
1996-02-21,3.3639097213745117,3.3639097213745113,3.3639097213745113,3.3639097213745113,0
1996-02-22,3.44618558883667,3.489816131226137,3.4374593198658303,3.3639107524066127,3231000
