Price,Close,High,Low,Open,Volume
Ticker,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS
Date,,,,,
2004-03-26,4.446399688720703,5.159644824334488,3.6421022289419915,5.159644824334488,32036948
2004-03-29,4.446399688720703,4.537452302333908,4.4008735266382395,4.476750656407865,11272118
2004-03-30,4.47675085067749,4.598154147797902,4.43122468661941,4.4463998816732415,9214162
2004-03-31,4.461575984954834,4.55262861514745,4.44640049834801,4.476751471561659,5874712
2004-04-01,4.643681049346924,4.674031731831247,4.476751282614026,4.507102254546669,9260748
2004-04-02,5.1596455574035645,5.235522697953617,4.643681059552872,4.70438271410325,37970688
2004-04-05,5.7970123291015625,6.115696015029261,5.159644378349656,5.265872466624392,97860558
2004-04-06,5.994292736053467,6.282626035928566,5.751486173240284,5.918415612812283,66634092
2004-04-07,6.070171356201172,6.176399470714022,5.8880660997358065,6.054996159369329,41154350
2004-04-08,5.979119777679443,6.100523104460925,5.888066848420787,6.100523104460925,25181032
2004-04-09,5.979119777679443,5.979119777679443,5.979119777679443,5.979119777679443,0
2004-04-12,6.404029846191406,6.707538364220416,5.994293231072932,6.039819392997972,57264840
2004-04-13,6.3129777908325195,6.510258817149551,6.115697343412122,6.49508304187313,27663252
2004-04-14,6.3129777908325195,6.3129777908325195,6.3129777908325195,6.3129777908325195,0
2004-04-15,6.419206142425537,6.555785230541749,6.267451857361592,6.373679972685684,25511140
2004-04-16,6.646836280822754,6.722713408637846,6.373678736467731,6.449555864282823,31238310
2004-04-19,7.830521106719971,8.13402968572302,7.572539277684719,7.587714475076202,70477720
2004-04-20,7.542187213897705,8.01262521179917,7.405608141528072,7.876046718326126,42040052
2004-04-21,7.663589954376221,7.739467082637371,7.360081441331618,7.466309536676539,26804200
2004-04-22,7.572539329528809,7.724293620069292,7.511837381753945,7.693942646181861,17219094
2004-04-23,7.375257968902588,7.754643678802858,7.299380826922534,7.587714198005401,19614068
2004-04-26,7.375257968902588,7.375257968902589,7.375257968902589,7.375257968902589,0
2004-04-27,6.722714424133301,7.4207844528166085,6.388854895536642,7.390433481326616,22442372
2004-04-28,6.995872497558594,7.086925418377516,6.540609630153999,6.677188721934046,27159242
2004-04-29,7.147624492645264,7.299378733074221,6.980695059732007,6.980695059732007,20772056
2004-04-30,7.026221752166748,7.299379290000895,6.980695592343812,7.041397524705413,17638272
2004-05-03,6.768239974975586,7.056573309503165,6.586135320428252,7.026222340779749,17936154
2004-05-04,7.071750164031982,7.1628030915707495,6.828943515055366,6.828943515055366,13318302
2004-05-05,7.177977085113525,7.238679026616298,7.041398585077213,7.162801889186141,11961366
2004-05-06,7.375257968902588,7.481486083453994,7.284205630085184,7.435959914045292,12709830
2004-05-07,7.299381256103516,7.4966622999684915,7.147626963220726,7.4966622999684915,15082158
2004-05-10,7.253854274749756,7.284205245719578,6.8289424178621045,7.16280194073691,10650304
2004-05-11,6.8592915534973145,7.1172738693677715,6.828940590648472,7.056571943670088,10864734
2004-05-12,7.041398048400879,7.132450374818658,6.722713748145506,6.980696111524645,17067790
2004-05-13,7.041398048400879,7.344906574988907,6.479907158433713,6.844117043001402,20820786
2004-05-14,6.404029846191406,7.132450173681717,6.237099813937517,7.132450173681717,19651328
2004-05-17,6.100521564483643,6.252275829376785,5.129294037608899,6.221924860618841,19740158
2004-05-18,6.631661891937256,6.707539028964234,5.857714746924105,6.070170962158291,13850126
2004-05-19,7.147624492645264,7.19315122789114,6.722712735223483,6.722712735223483,19235250
2004-05-20,7.1628007888793945,8.042975332082728,7.132449822790343,7.208326948564708,12448752
2004-05-21,7.177977085113525,7.451134664082767,6.828942368714126,7.132450918434754,18245606
2004-05-24,7.177977085113525,7.360082330725225,7.162801889186141,7.269029997367684,7274848
2004-05-25,7.193151473999023,7.2690285968095765,6.41920447399348,7.132449544191979,7165466
2004-05-26,7.1628007888793945,7.344906006517178,7.162800788879395,7.284204074339074,4518548
2004-05-27,7.1628007888793945,7.344906006517178,7.162800788879395,7.162800788879395,9484388
2004-05-28,7.056575775146484,7.284207251764113,6.950347636945568,7.284207251764113,9213026
2004-05-31,6.950345993041992,7.132451247043714,6.7378903457871875,7.132451247043714,9663446
2004-06-01,7.177977085113525,7.238679026616298,6.950345672823055,6.950345672823055,9394440
2004-06-02,7.177977085113525,7.253854222543683,7.162801889186141,7.177977085113525,4197770
