Price,Close,High,Low,Open,Volume
Ticker,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS
Date,,,,,
2002-07-01,698.270751953125,702.6294957231196,679.9640281191479,697.3990031991261,76
2002-07-02,768.8822631835938,768.8822631835938,704.3728669527707,749.7037940338896,210
2002-07-03,754.9343872070312,816.8285459734276,749.7038949169132,785.4455922327196,101
2002-07-04,750.5755615234375,802.0087300831156,742.7298239465374,749.7038129037819,74
2002-07-05,736.6276245117188,775.856314574473,714.8339078101886,758.4213412132489,50
2002-07-08,764.5236206054688,767.1388667420895,716.5774414340881,758.4213796200203,123
2002-07-09,762.7800903320312,784.5738071986607,751.4473575613839,772.3693257533482,308
2002-07-10,754.9343872070312,781.958597372641,754.0626384920116,781.958597372641,53
2002-07-11,741.8580932617188,784.5737766575169,724.4231204471073,784.5737766575169,11
2002-07-12,726.166748046875,740.986477598852,724.4232504525247,740.986477598852,25
2002-07-15,727.0384521484375,798.5218491222647,723.5514571741045,749.7039194816022,42
2002-07-16,725.294677734375,767.1386014498197,709.6032063410833,734.8839102524977,143
2002-07-17,705.2446899414062,734.01239670045,698.2707004240623,734.01239670045,30
2002-07-18,709.6034545898438,719.1926904626795,697.398972569871,697.398972569871,15
2002-07-19,716.577392578125,723.5513818002966,701.7576654810106,723.5513818002966,58
2002-07-22,672.118408203125,721.8080959691148,671.2466592949497,721.8080959691148,43
2002-07-23,694.7836303710938,701.7576191326606,648.5809548257137,694.7836303710938,39
2002-07-24,672.118408203125,675.605403835826,672.118408203125,673.8619060194756,15
2002-07-25,678.220458984375,684.3226996179105,652.0679991263657,671.2464696889059,21
2002-07-26,670.3748168945312,671.2465656811302,637.2483630037742,662.5290778151415,15
2002-07-29,645.0941162109375,645.0941162109375,612.8394104003906,637.2483769597234,41
2002-07-30,620.6851806640625,627.6591714580408,617.1981852670734,617.1981852670734,8
2002-07-31,576.2258911132812,601.506603431413,562.2779119032774,562.2779119032774,32
2002-08-01,576.2258911132812,599.7631060301626,575.354142412656,599.7631060301626,5
2002-08-02,588.430419921875,592.7891637731482,560.5344592737268,560.5344592737268,9
2002-08-05,625.0438232421875,645.0940435135548,591.917372359059,591.917372359059,13
2002-08-06,626.787353515625,636.3765898002869,610.2241272057545,610.2241272057545,12
2002-08-07,614.5828247070312,662.529002521055,610.2240812693927,662.529002521055,8
2002-08-08,609.352294921875,610.2240435555258,594.5325681498123,610.2240435555258,3
2002-08-09,625.0438232421875,636.3765564390472,584.943382699453,636.3765564390472,1
2002-08-12,618.0699462890625,627.6591838196404,618.0699462890625,624.1721883539757,5
2002-08-13,656.4268188476562,671.2465478256246,611.9676319137512,657.2985676110661,81
