Price,Close,High,Low,Open,Volume
Ticker,METROBRAND.NS,METROBRAND.NS,METROBRAND.NS,METROBRAND.NS,METROBRAND.NS
Date,,,,,
2021-12-22,481.05859375,495.2460804839043,415.3865580261106,426.1125020127003,19716936
2021-12-23,468.6263122558594,499.24400505171957,466.0910828412538,487.4454591371309,2173869
2021-12-24,458.7291564941406,476.8169873634071,454.43875488792645,471.9415580447629,951656
2021-12-27,438.7398986816406,453.3174145695723,433.1331549346071,448.6370143010393,540067
2021-12-28,448.7832946777344,452.92740983771347,435.1320917978033,435.1320917978033,419620
2021-12-29,442.6402893066406,457.99789338001614,438.7886878107304,447.56446156694494,572715
2021-12-30,440.8851013183594,450.48970376789333,438.7886725011948,439.76375844008635,166176
2021-12-31,446.78436279296875,449.41707681858503,439.7637325434729,439.7637325434729,247933
2022-01-03,442.2989501953125,450.29463635947496,438.83737755245255,443.1765215141858,327782
2022-01-04,425.7225036621094,447.27190768824187,423.96733121343567,447.27190768824187,374329
2022-01-05,428.8915100097656,437.5210255915824,418.06805130158494,426.35628089007116,360297
2022-01-06,443.859130859375,445.6142736447869,420.8958391662114,421.334639741195,408705
2022-01-07,456.583984375,459.36298521266417,445.17546714975185,453.4149551187934,319032
2022-01-10,466.3348083496094,468.04120858925774,447.2231197140963,456.34017837452626,295438
2022-01-11,482.2287292480469,485.6903021142037,466.09106919452967,472.67289914654447,606349
2022-01-12,486.5678405761719,489.49309813474605,472.18532424651545,476.13441004768714,459370
2022-01-13,488.4692687988281,497.09875477149996,476.71946644383235,479.93726760541693,505248
2022-01-14,495.2948913574219,499.24397732200646,480.6686029593162,488.4205179559563,508691
2022-01-17,589.9269409179688,594.3148272553751,531.4217897525504,531.4217897525504,5552207
2022-01-18,590.1220092773438,656.2328225925278,580.4198924936139,605.5283548736401,5058331
2022-01-19,592.94970703125,606.2109108691906,571.4003326270613,581.1511915456118,887038
2022-01-20,593.3884887695312,611.3788348066989,585.0515165614344,596.6550621123766,865251
2022-01-21,586.7579956054688,604.2608010623717,576.2758211929074,591.77971226939,384543
2022-01-24,582.5650024414062,594.7048321235444,542.6352284453551,585.051459240275,441786
2022-01-25,597.630126953125,609.428641649656,569.4501227574386,582.1262385037514,319471
2022-01-27,610.2088012695312,614.3041743346676,580.4686785438053,585.0515946044453,397438
2022-01-28,599.8241577148438,614.8891883262504,587.4892963995659,614.109131453853,328952
2022-01-31,593.7298583984375,609.4287183780467,585.5391126176272,600.6529448334028,321552
2022-02-01,580.3224487304688,599.4341102620076,561.0645004951298,594.8024518256602,326331
2022-02-02,583.7838745117188,593.0959319054825,570.5714739570476,580.6148456934815,361387
2022-02-03,576.3245239257812,588.220584110743,574.3256096829301,577.2508674572065,364061
2022-02-04,567.9874877929688,577.9333750185984,566.6223438448277,577.2508030445279,92462
2022-02-07,563.5021362304688,580.712365765391,558.9192208349266,567.4999644076021,186031
2022-02-08,553.0687866210938,574.813192341982,550.9235855355722,560.6744454565558,136380
2022-02-09,579.7860717773438,589.3419615294172,545.3168078622235,556.6765827839822,192902
2022-02-10,571.8391723632812,582.1263173243153,565.6473408170302,580.2736301970382,63064
2022-02-11,564.2821655273438,570.3764517899198,558.7729069401693,569.4501083751054,70637
2022-02-14,545.6580200195312,575.0568823195018,536.3947044077715,551.1672788997005,250995
2022-02-15,560.2843017578125,565.5497891174716,536.5897276683804,550.9235014678818,100356
2022-02-16,557.8953857421875,567.7437288953208,555.7989273857155,565.5497857609035,91253
2022-02-17,544.29296875,556.725314145558,544.0979396644203,555.8964554104748,167101
2022-02-18,540.5877075195312,545.9506805722467,537.5161627835289,543.1229073386405,123520
2022-02-21,535.078369140625,546.0480851366742,526.5463678103645,536.2972264735193,136516
2022-02-22,533.8595581054688,539.1250460460169,512.895210161601,520.6958977686215,86409
2022-02-23,529.276611328125,539.2224993492244,524.6449533319065,531.4218121976986,226462
2022-02-24,509.7749328613281,518.9895071743746,497.83012973707054,507.044704050117,564698
2022-02-25,531.519287109375,546.0480904650564,507.2884269007956,507.2884269007956,275706
2022-02-28,530.4466552734375,536.2971698536593,519.7207118763644,536.2971698536593,112419
2022-03-02,522.8411254882812,534.3471283938568,517.0393518810996,524.5962683866696,47030
2022-03-03,518.6969604492188,533.371991455652,514.8453592113058,531.1780481635584,79234
2022-03-04,506.0695495605469,518.6481806675694,502.16920621133266,516.7954937708861,103406
2022-03-07,505.3382873535156,518.3556608196205,492.5159132206481,502.1692580551096,147347
