Price,Close,High,Low,Open,Volume
Ticker,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS
Date,,,,,
2010-05-20,10.674817085266113,11.525400107021515,10.206996261064807,11.525400107021515,135360000
2010-05-21,10.504700660705566,10.738610667607523,10.292054904911359,10.462171347310887,11085400
2010-05-24,10.54723072052002,10.802405827392777,10.462172892348635,10.632289359870706,5841552
2010-05-25,10.228257179260254,10.483432164873962,10.206992935116993,10.419638621265264,3697795
2010-05-26,10.35584831237793,10.462171188662756,10.292054748842867,10.313318999628164,3248400
2010-05-27,10.228257179260254,10.398374377122005,10.164463635651556,10.355845077656566,1110498
2010-05-28,10.292055130004883,10.355848695902512,10.249525815680062,10.355848695902512,703600
2010-05-31,10.504700660705566,10.58975847631574,10.164466964727323,10.313319156019105,5881711
2010-06-01,10.292055130004883,10.547229393595403,10.249525815680062,10.547229393595403,494642
2010-06-02,10.206995964050293,10.3771124012153,10.185731713596851,10.3771124012153,933200
2010-06-03,10.228257179260254,10.355845077656566,10.206992935116993,10.355845077656566,592300
2010-06-04,10.313318252563477,10.419641121146606,10.22825963322533,10.22825963322533,2786248
2010-06-07,10.228257179260254,10.33458002233439,10.121934336186118,10.270786478725691,401271
2010-06-08,10.24952507019043,10.398377253911077,10.20699575895894,10.20699575895894,435224
2010-06-09,10.27078914642334,10.525964198315293,10.24952489675698,10.334582706601546,791939
2010-06-10,10.292055130004883,10.334583633150503,10.270790067252873,10.270790067252873,262237
2010-06-11,10.292055130004883,10.355848695902512,10.206996501355242,10.313319381577692,377800
2010-06-14,10.24952507019043,10.334582881474269,10.228260008985114,10.29205438142192,388945
2010-06-15,10.24952507019043,10.313318631448094,10.228260008985114,10.24952507019043,414023
2010-06-16,10.24952507019043,10.334582881474269,10.24952507019043,10.270789320216604,314734
2010-06-17,10.27078914642334,10.355847767447035,10.228259835911492,10.228259835911492,327300
2010-06-18,10.24952507019043,10.334582881474269,10.228260008985114,10.313318631448094,298213
2010-06-21,10.24952507019043,10.355847942679585,10.228260008985114,10.355847942679585,311300
2010-06-22,10.228257179260254,10.377109321799827,10.228257179260254,10.24952223458243,852700
2010-06-23,9.866762161254883,10.270788560105368,9.802967793539311,10.22825925202135,3141500
2010-06-24,9.95181941986084,11.525398054322096,9.888025866826798,9.99434872560988,3552000
2010-06-25,9.866762161254883,10.10067213894837,9.802967793539311,9.973085025875392,1725528
2010-06-28,10.164468765258789,10.270791661989904,9.866765141119261,9.973088037850376,2407936
